,score_title,likelihood_title,score_text,likelihood_text
767,-0.4404,neg,-0.9834,neg
768,0.7003,pos,0.9325,pos
769,0.5256,pos,0.9803,pos
770,-0.6597,neg,-0.4404,neg
771,0.3182,pos,-0.9361,neg
772,-0.743,neg,0.9968,pos
773,0.0,neg,0.2788,pos
774,-0.2023,neg,-0.9939,neg
775,0.0,neg,0.9993,pos
776,-0.1027,neg,0.3612,pos
777,-0.5994,neg,-0.9983,neg
778,-0.5423,neg,-0.9598,neg
779,0.4019,pos,0.9904,pos
780,-0.3818,neg,0.9933,pos
781,0.3182,pos,-0.9823,neg
782,0.0,neg,0.743,pos
783,0.2023,pos,0.8955,pos
784,0.0,neg,-0.896,neg
785,-0.8316,neg,-0.4767,neg
786,0.0,neg,0.0,neg
787,-0.7579,neg,-0.9516,neg
788,-0.1027,neg,0.9729,pos
789,-0.9382,neg,-0.9823,neg
790,0.0,neg,0.9917,pos
791,0.0,neg,0.9997,pos
792,0.508,pos,0.9583,pos
793,-0.68,neg,-0.9987,neg
794,0.3182,pos,-0.9958,neg
795,0.0,neg,-0.9386,neg
796,0.1779,pos,-0.9872,neg
797,-0.5994,neg,-0.9855,neg
798,0.0,neg,-0.9947,neg
799,0.0,neg,-0.6373,neg
800,0.5423,pos,0.9981,pos
801,0.4588,pos,-0.345,neg
802,-0.5214,neg,-0.9944,neg
803,0.0,neg,0.8883,pos
804,0.0,neg,-0.4019,neg
805,-0.4019,neg,0.9863,pos
806,-0.836,neg,-0.9986,neg
807,0.2732,pos,0.6839,pos
808,0.2144,pos,-0.9853,neg
809,-0.886,neg,-0.996,neg
810,-0.4588,neg,-0.2444,neg
811,0.5859,pos,0.7027,pos
812,0.2023,pos,0.9934,pos
813,0.34,pos,-0.5423,neg
814,0.0,neg,-0.4975,neg
815,0.0,neg,-0.296,neg
816,0.0,neg,0.733,pos
817,0.6369,pos,0.4187,pos
818,0.128,pos,0.999,pos
819,-0.4295,neg,0.6369,pos
820,-0.7574,neg,0.8045,pos
821,-0.6808,neg,-0.9764,neg
822,-0.3818,neg,0.948,pos
823,-0.6597,neg,-0.9706,neg
824,0.0,neg,-0.9996,neg
825,-0.4019,neg,0.3947,pos
826,-0.4767,neg,-0.4928,neg
827,0.4019,pos,0.9468,pos
828,0.4215,pos,0.9769,pos
829,0.0,neg,0.9788,pos
830,0.0,neg,-0.9948,neg
831,-0.128,neg,-0.8439,neg
832,0.0,neg,-0.9413,neg
833,0.0,neg,0.9981,pos
834,-0.3818,neg,0.1779,pos
835,-0.3197,neg,0.9679,pos
836,0.34,pos,0.6808,pos
837,0.4215,pos,0.9961,pos
838,0.0,neg,0.3121,pos
839,0.0,neg,-0.9169,neg
840,-0.25,neg,0.3578,pos
841,0.7901,pos,0.9928,pos
842,0.6705,pos,0.7783,pos
843,0.4215,pos,0.993,pos
844,-0.8074,neg,-0.9969,neg
845,0.0,neg,0.9812,pos
846,0.128,pos,-0.6908,neg
847,0.0,neg,0.9985,pos
848,0.296,pos,0.8038,pos
849,-0.6705,neg,-0.9996,neg
850,-0.8442,neg,-0.9722,neg
851,-0.6124,neg,0.9677,pos
852,-0.5106,neg,-0.971,neg
853,0.0,neg,0.9996,pos
854,0.0,neg,0.9595,pos
855,0.7184,pos,-0.8162,neg
856,-0.5574,neg,0.9881,pos
857,-0.7964,neg,-0.9474,neg
858,-0.1027,neg,-0.9983,neg
859,0.5859,pos,0.999,pos
860,0.0,neg,-0.996,neg
861,-0.3818,neg,-0.9587,neg
862,0.34,pos,-0.1655,neg
863,-0.5848,neg,-0.6,neg
864,-0.4939,neg,-0.6124,neg
865,0.0,neg,0.9846,pos
866,-0.296,neg,0.9287,pos
867,0.0,neg,0.6481,pos
868,0.0,neg,0.8991,pos
869,0.5095,pos,-0.4321,neg
870,-0.5828,neg,0.4839,pos
871,0.0258,pos,-0.9601,neg
872,0.0,neg,-0.9267,neg
873,0.0,neg,-0.9782,neg
874,0.3182,pos,0.296,pos
875,0.6369,pos,0.7632,pos
876,-0.1779,neg,0.7477,pos
877,0.4767,pos,-0.3612,neg
878,0.0772,pos,-0.9936,neg
879,-0.5267,neg,0.9141,pos
880,-0.6249,neg,-0.911,neg
881,0.0,neg,0.9958,pos
882,-0.3919,neg,-0.7416,neg
883,-0.5106,neg,-0.9009,neg
885,0.0,neg,-0.9612,neg
886,-0.296,neg,-0.9167,neg
887,0.0,neg,0.9427,pos
888,0.0,neg,-0.8047,neg
889,0.4019,pos,0.9912,pos
890,0.0,neg,0.8114,pos
891,0.1779,pos,-0.9505,neg
892,0.2023,pos,0.9555,pos
893,0.5848,pos,-0.9869,neg
894,0.3612,pos,0.9942,pos
895,-0.7845,neg,-0.9978,neg
896,0.6249,pos,0.9945,pos
897,0.3612,pos,0.6249,pos
898,-0.5574,neg,-0.9991,neg
899,0.3182,pos,-0.5096,neg
900,0.5423,pos,0.9943,pos
901,0.784,pos,0.9788,pos
902,-0.7184,neg,0.6249,pos
903,0.0,neg,0.9989,pos
904,-0.2732,neg,-0.9734,neg
905,-0.2732,neg,0.7399,pos
906,0.0,neg,-0.8617,neg
907,0.34,pos,0.9911,pos
908,0.0,neg,0.9992,pos
909,-0.2263,neg,-0.9916,neg
910,-0.8074,neg,-0.503,neg
911,0.2023,pos,-0.1513,neg
913,0.0,neg,0.7579,pos
914,-0.802,neg,-0.9748,neg
915,-0.4767,neg,-0.9861,neg
916,0.0,neg,0.9773,pos
917,-0.2263,neg,0.9668,pos
918,0.5106,pos,0.8945,pos
919,0.6705,pos,-0.7351,neg
920,0.0,neg,-0.916,neg
921,0.1027,pos,0.1331,pos
922,0.0,neg,0.9459,pos
923,0.296,pos,0.9983,pos
924,-0.3818,neg,0.9991,pos
925,0.0,neg,0.7941,pos
926,-0.2263,neg,-0.9981,neg
927,-0.9152,neg,-0.9946,neg
928,-0.2023,neg,-0.9244,neg
929,-0.2023,neg,-0.6691,neg
930,-0.6597,neg,-0.9878,neg
931,-0.8316,neg,-0.9711,neg
932,0.0,neg,-0.4215,neg
933,0.6808,pos,0.9873,pos
934,0.0,neg,0.9997,pos
935,0.0,neg,-0.7617,neg
936,-0.4003,neg,-0.4059,neg
937,0.0,neg,0.9565,pos
938,0.4588,pos,0.9418,pos
939,-0.6486,neg,-0.9989,neg
940,-0.4019,neg,-0.9918,neg
941,-0.1027,neg,0.2415,pos
942,0.0,neg,0.765,pos
943,0.5106,pos,0.8074,pos
944,-0.7906,neg,0.9967,pos
945,0.0,neg,-0.9961,neg
946,0.0,neg,-0.8605,neg
947,-0.6486,neg,-0.9968,neg
948,0.0,neg,-0.9908,neg
949,-0.2263,neg,-0.705,neg
950,-0.296,neg,0.9822,pos
951,0.0,neg,0.9984,pos
952,-0.6486,neg,-0.97,neg
953,0.3612,pos,0.5994,pos
954,-0.3818,neg,-0.9144,neg
955,-0.8225,neg,-0.9181,neg
956,0.0772,pos,-0.9724,neg
957,-0.6249,neg,-0.9978,neg
958,-0.6486,neg,-1.0,neg
959,-0.5092,neg,-0.9305,neg
960,0.0,neg,0.128,pos
961,-0.8271,neg,-0.9719,neg
962,-0.34,neg,-0.9149,neg
963,0.0,neg,-0.9873,neg
964,-0.0516,neg,-0.9927,neg
965,-0.34,neg,-0.9852,neg
966,-0.4767,neg,0.0342,pos
967,-0.296,neg,-0.8847,neg
968,-0.5574,neg,-0.753,neg
969,0.0258,pos,0.9606,pos
970,-0.7003,neg,-0.8547,neg
971,0.0,neg,0.7269,pos
972,0.0,neg,0.9862,pos
973,0.4939,pos,-0.9858,neg
974,0.25,pos,0.9224,pos
975,0.1779,pos,0.9883,pos
976,0.5423,pos,-0.7351,neg
977,0.3595,pos,-0.929,neg
978,-0.6792,neg,-0.9925,neg
979,0.0,neg,0.5874,pos
980,0.0,neg,0.9931,pos
981,0.0,neg,-0.3071,neg
982,-0.296,neg,-0.9725,neg
983,0.0772,pos,-0.4733,neg
984,0.0,neg,-0.9928,neg
985,0.0762,pos,0.1521,pos
986,0.0,neg,-0.9531,neg
987,0.0,neg,0.1779,pos
988,0.0,neg,0.9409,pos
989,-0.3612,neg,-0.9772,neg
990,0.2732,pos,0.9366,pos
991,-0.4404,neg,-0.9738,neg
992,0.0,neg,0.9003,pos
993,0.0,neg,0.9859,pos
994,0.0,neg,0.7298,pos
995,0.1779,pos,0.4691,pos
996,0.0,neg,0.986,pos
997,-0.8957,neg,-0.9976,neg
998,0.0,neg,0.9978,pos
999,0.0,neg,0.6269,pos
1000,0.0,neg,0.9163,pos
1001,0.0,neg,-0.6357,neg
1002,0.3182,pos,0.9685,pos
1003,0.0,neg,0.9956,pos
1004,-0.5423,neg,-0.9923,neg
1005,0.0,neg,-0.9081,neg
1006,-0.4215,neg,-0.997,neg
1007,0.0,neg,0.1911,pos
1009,-0.6249,neg,-0.7791,neg
1010,0.0,neg,0.9838,pos
1011,0.3818,pos,0.9468,pos
1012,-0.5994,neg,0.9963,pos
1013,-0.3182,neg,0.2493,pos
1014,0.0,neg,0.9926,pos
1015,0.0,neg,-0.9973,neg
1016,0.0,neg,-0.6152,neg
1017,0.0,neg,-0.8658,neg
1018,0.0,neg,-0.9874,neg
1019,-0.7351,neg,-0.985,neg
1020,-0.25,neg,-0.3651,neg
1021,-0.8225,neg,-0.4418,neg
1022,0.0,neg,-0.267,neg
1023,0.4019,pos,0.2558,pos
1024,0.0,neg,0.9897,pos
1025,0.0,neg,-0.8873,neg
1026,0.0,neg,-0.714,neg
1027,0.0,neg,0.0,neg
1028,0.0,neg,0.9764,pos
1029,-0.4767,neg,-0.8779,neg
1030,-0.2263,neg,0.9629,pos
1031,-0.6597,neg,0.9744,pos
1032,-0.3869,neg,0.1779,pos
1033,0.296,pos,0.9868,pos
1034,0.1999,pos,0.9774,pos
1035,-0.6124,neg,0.9976,pos
1036,-0.34,neg,0.9394,pos
1037,0.7269,pos,0.9722,pos
1038,0.4019,pos,0.9895,pos
1039,0.0,neg,0.9258,pos
1040,-0.5267,neg,0.1639,pos
1041,0.0,neg,-0.9575,neg
1042,-0.6808,neg,-0.8672,neg
1043,-0.4019,neg,0.4767,pos
1044,-0.3818,neg,-0.9911,neg
1045,-0.6597,neg,-0.9999,neg
1046,-0.4019,neg,0.3864,pos
1047,-0.5994,neg,0.7615,pos
1048,0.25,pos,0.9894,pos
1049,-0.0516,neg,0.3088,pos
1050,-0.5423,neg,-0.2618,neg
1051,0.8689,pos,-0.0878,neg
1052,-0.0644,neg,0.9953,pos
1053,0.0,neg,0.9824,pos
1054,-0.4753,neg,0.5035,pos
1055,0.0,neg,0.8122,pos
1056,0.1984,pos,0.9398,pos
1057,0.0,neg,0.969,pos
1058,0.0,neg,0.9975,pos
1059,0.7096,pos,0.985,pos
1060,0.2942,pos,0.9921,pos
1061,0.2584,pos,-0.9922,neg
1062,-0.0516,neg,-0.6027,neg
1063,0.0,neg,0.9918,pos
1064,-0.6705,neg,-0.9976,neg
1065,-0.743,neg,-0.9811,neg
1066,-0.4939,neg,0.97,pos
1067,0.128,pos,-0.5193,neg
1068,-0.8225,neg,-0.9953,neg
1069,0.0,neg,0.9917,pos
1070,-0.6808,neg,-0.982,neg
1071,0.2732,pos,-0.9121,neg
1072,0.0,neg,-0.8402,neg
1073,0.0,neg,-0.9975,neg
1074,-0.128,neg,0.9991,pos
1075,-0.3182,neg,0.8738,pos
1076,0.8221,pos,0.6229,pos
1077,0.0,neg,-0.9202,neg
1078,0.0,neg,0.3182,pos
1079,0.0,neg,-0.9669,neg
1080,0.0,neg,-0.998,neg
1081,-0.4767,neg,-0.8415,neg
1082,0.0,neg,0.6124,pos
1083,-0.8313,neg,-0.999,neg
1084,-0.34,neg,0.0,neg
1085,0.8807,pos,-0.9998,neg
1086,0.1027,pos,0.9829,pos
1087,-0.6908,neg,-0.9965,neg
1088,0.0,neg,0.3818,pos
1089,0.0,neg,-0.7184,neg
1090,0.6908,pos,0.1308,pos
1091,-0.2732,neg,-0.8834,neg
1092,0.6808,pos,0.6892,pos
1093,0.0,neg,0.9948,pos
1094,0.7959,pos,0.9492,pos
1095,-0.6808,neg,-0.923,neg
1096,-0.9245,neg,-0.991,neg
1097,-0.8316,neg,-0.9842,neg
1098,-0.296,neg,0.8716,pos
1099,0.0,neg,-0.991,neg
1100,-0.1531,neg,0.9618,pos
1101,-0.2903,neg,-0.9817,neg
1102,0.0,neg,0.9838,pos
1103,-0.2732,neg,-0.9922,neg
1104,-0.3089,neg,-0.9021,neg
1105,0.4404,pos,-0.705,neg
1106,-0.7351,neg,-0.912,neg
1107,0.0,neg,-0.9954,neg
1108,0.6249,pos,0.9894,pos
1109,0.0,neg,0.9998,pos
1110,-0.6705,neg,-0.9153,neg
1111,-0.3818,neg,-0.997,neg
1112,0.4404,pos,-0.9517,neg
1113,0.6892,pos,0.0,neg
1114,0.0,neg,0.4019,pos
1115,-0.1759,neg,-0.8877,neg
1116,-0.6948,neg,-0.9505,neg
1117,0.0,neg,0.9776,pos
1118,0.4404,pos,0.0,neg
1119,0.7579,pos,-0.3182,neg
1120,-0.5719,neg,-0.984,neg
1121,-0.0772,neg,0.9708,pos
1122,0.0,neg,-0.7615,neg
1123,-0.5574,neg,-0.7003,neg
1124,0.0,neg,0.8334,pos
1125,0.6124,pos,-0.9972,neg
1126,0.0,neg,0.7894,pos
1127,-0.5423,neg,-0.9325,neg
1128,-0.4939,neg,-0.8625,neg
1129,0.0,neg,0.7783,pos
1130,0.0,neg,0.7605,pos
1131,0.0,neg,0.6124,pos
1132,-0.296,neg,0.9459,pos
1133,0.0,neg,-0.6349,neg
1134,0.0258,pos,-0.9984,neg
1135,-0.5574,neg,0.9926,pos
1136,-0.0772,neg,-0.8647,neg
1137,0.6908,pos,0.9975,pos
1138,-0.0516,neg,0.9463,pos
1139,-0.7579,neg,0.9476,pos
1140,0.0,neg,-0.301,neg
1141,-0.6808,neg,0.9749,pos
1142,0.0,neg,0.9802,pos
1143,0.1531,pos,0.9948,pos
1144,0.1531,pos,0.9914,pos
1145,0.1027,pos,0.1779,pos
1146,0.0,neg,0.4588,pos
1147,0.765,pos,0.4984,pos
1148,0.0,neg,0.9647,pos
1149,-0.4019,neg,0.9903,pos
1150,-0.2023,neg,0.9961,pos
1151,-0.3182,neg,-0.0387,neg
1152,-0.5574,neg,-0.25,neg
1153,-0.7717,neg,-0.9756,neg
1154,-0.7096,neg,-0.8979,neg
1155,0.4939,pos,0.9989,pos
1156,-0.5719,neg,0.9326,pos
1157,-0.3595,neg,0.9978,pos
1158,0.8316,pos,0.9932,pos
1159,0.5574,pos,0.9349,pos
1160,-0.296,neg,0.9991,pos
1161,-0.296,neg,0.9843,pos
1162,-0.6249,neg,-0.9664,neg
1163,0.0,neg,0.6808,pos
1164,-0.75,neg,-0.926,neg
1165,0.0258,pos,0.9937,pos
1166,-0.6492,neg,0.8271,pos
1167,-0.6908,neg,-0.3383,neg
1168,0.6239,pos,-0.9325,neg
1169,0.8356,pos,0.8779,pos
1170,0.0,neg,-0.9794,neg
1171,-0.34,neg,-0.8074,neg
1172,0.0,neg,0.8225,pos
1173,0.0,neg,-0.8655,neg
1174,-0.296,neg,-0.9345,neg
1175,0.0,neg,0.8148,pos
1176,-0.6369,neg,0.7723,pos
1177,0.3818,pos,0.8834,pos
1178,0.2212,pos,-0.0084,neg
1179,0.0,neg,-0.9795,neg
1180,0.3612,pos,0.9844,pos
1181,0.0,neg,0.9603,pos
1182,0.25,pos,0.9702,pos
1183,0.4767,pos,0.9577,pos
1184,0.0,neg,-0.9811,neg
1185,-0.4767,neg,-0.7579,neg
1186,0.0,neg,0.9875,pos
1187,0.0,neg,-0.9837,neg
1188,0.126,pos,-0.9906,neg
1189,0.0,neg,-0.9687,neg
1190,-0.296,neg,-0.1692,neg
1191,0.25,pos,0.9358,pos
1192,0.0,neg,-0.999,neg
1193,0.0,neg,0.89,pos
1194,0.0,neg,0.7561,pos
1195,-0.2263,neg,0.997,pos
1196,-0.6808,neg,-0.9851,neg
1197,0.0,neg,-0.9017,neg
1198,0.0,neg,0.8901,pos
1199,-0.25,neg,-0.9981,neg
1200,-0.6597,neg,-0.8588,neg
1201,0.4215,pos,0.8099,pos
1202,0.3818,pos,-0.5177,neg
1203,0.7332,pos,0.795,pos
1204,0.0,neg,-0.8853,neg
1205,-0.296,neg,-0.9036,neg
1206,0.0,neg,0.9664,pos
1207,-0.5859,neg,0.4588,pos
1208,0.0,neg,0.9337,pos
1209,0.5859,pos,-0.9921,neg
1210,0.0,neg,0.9893,pos
1211,0.4939,pos,0.9842,pos
1212,0.0,neg,0.3274,pos
1213,-0.3182,neg,-0.8636,neg
1214,-0.7783,neg,-0.9657,neg
1215,0.0,neg,-0.6488,neg
1216,0.0,neg,0.9383,pos
1217,-0.765,neg,-0.2263,neg
1218,0.0,neg,0.5999,pos
1219,-0.875,neg,-0.9979,neg
1220,-0.6369,neg,0.9878,pos
1221,-0.4767,neg,0.5788,pos
1222,-0.8625,neg,-0.6708,neg
1223,-0.3612,neg,-0.9999,neg
1224,-0.5859,neg,-0.9783,neg
1225,-0.1779,neg,-0.886,neg
1226,-0.2732,neg,0.9277,pos
1227,-0.4767,neg,-0.9533,neg
1228,-0.542,neg,-0.2382,neg
1229,0.0,neg,-0.9958,neg
1230,0.2681,pos,0.0,neg
1231,0.0,neg,0.9846,pos
1232,0.7717,pos,-0.9909,neg
1233,-0.25,neg,0.7988,pos
1234,-0.296,neg,0.6249,pos
1235,-0.8074,neg,-0.7191,neg
1236,-0.5106,neg,-0.9977,neg
1237,-0.4019,neg,0.9352,pos
1238,-0.8126,neg,0.9943,pos
1239,0.0,neg,0.9936,pos
1240,-0.5106,neg,-0.9935,neg
1241,0.0,neg,0.9664,pos
1242,0.0,neg,0.9811,pos
1243,0.0,neg,0.9979,pos
1244,-0.5423,neg,-0.8316,neg
1245,-0.1027,neg,-0.8442,neg
1246,0.0,neg,-0.1531,neg
1247,0.3612,pos,-0.9756,neg
1248,-0.2263,neg,-0.25,neg
1249,0.5106,pos,0.9567,pos
1250,-0.34,neg,-0.2732,neg
1251,0.0,neg,0.9021,pos
1252,-0.296,neg,-0.9871,neg
1253,-0.128,neg,-0.8496,neg
1254,0.0,neg,0.5911,pos
1255,0.0,neg,0.2824,pos
1256,0.0,neg,-0.984,neg
1257,-0.8478,neg,-0.4468,neg
1258,-0.9118,neg,-0.929,neg
1259,-0.4019,neg,0.7579,pos
1260,0.34,pos,0.9936,pos
1261,0.5972,pos,0.9063,pos
1262,-0.5848,neg,0.942,pos
1263,-0.6249,neg,-0.9977,neg
1264,-0.9001,neg,-0.9985,neg
1265,0.0,neg,0.7351,pos
1266,0.2732,pos,0.9718,pos
1267,0.0,neg,-0.9558,neg
1268,0.4753,pos,-0.9342,neg
1270,-0.7712,neg,-0.9085,neg
1271,-0.4019,neg,-0.9939,neg
1272,0.0,neg,0.0,neg
1273,0.0,neg,-0.8755,neg
1274,0.7615,pos,-0.9719,neg
1275,0.0,neg,0.6686,pos
1276,0.4019,pos,0.9967,pos
1277,-0.296,neg,0.0,neg
1278,-0.1531,neg,0.9811,pos
1279,0.5411,pos,0.0,neg
1280,0.5574,pos,0.9989,pos
1281,0.6908,pos,-0.81,neg
1282,0.0,neg,0.0,neg
1283,-0.5423,neg,0.9349,pos
1284,-0.2023,neg,0.9173,pos
1285,0.7096,pos,0.9001,pos
1286,-0.34,neg,-0.9989,neg
1287,0.0,neg,0.7964,pos
1288,-0.2023,neg,-0.9993,neg
1289,-0.5106,neg,0.8271,pos
1290,0.2263,pos,-0.6249,neg
1291,-0.7579,neg,-0.99,neg
1292,-0.4939,neg,-0.7356,neg
1293,0.0,neg,0.7269,pos
1294,0.296,pos,-0.9418,neg
1295,0.0,neg,0.9745,pos
1296,-0.3612,neg,0.8892,pos
1297,-0.34,neg,-0.994,neg
1298,-0.5994,neg,-0.9912,neg
1299,0.0,neg,0.9896,pos
1300,0.0,neg,-0.9949,neg
1301,-0.4939,neg,-0.9823,neg
1302,-0.7964,neg,-0.929,neg
1303,-0.4939,neg,0.7533,pos
1304,-0.6908,neg,0.9933,pos
1305,0.0,neg,0.9996,pos
1306,-0.1779,neg,-0.9839,neg
1307,-0.5574,neg,0.8473,pos
1308,0.0,neg,-0.5538,neg
1309,0.3818,pos,-0.8271,neg
1310,-0.8225,neg,-0.9922,neg
1311,-0.4939,neg,-0.5859,neg
1312,0.0,neg,0.9458,pos
1313,0.0,neg,0.9595,pos
1314,-0.3818,neg,-0.9821,neg
1316,0.34,pos,-0.9997,neg
1317,0.3182,pos,-0.9796,neg
1318,0.4019,pos,0.9694,pos
1319,-0.4019,neg,-0.802,neg
1320,0.5719,pos,0.9712,pos
1322,0.0,neg,-0.8442,neg
1323,0.0,neg,0.9723,pos
1324,-0.34,neg,0.9469,pos
1325,0.34,pos,-0.7821,neg
1326,0.0,neg,0.9057,pos
1327,0.0258,pos,-0.9938,neg
1328,-0.7184,neg,-0.2881,neg
1329,0.0,neg,0.3086,pos
1330,-0.1655,neg,-0.7273,neg
1331,-0.2023,neg,-0.204,neg
1332,0.3182,pos,-0.8146,neg
1333,-0.5994,neg,-0.0981,neg
1334,0.6588,pos,0.9345,pos
1335,-0.5542,neg,0.9975,pos
1336,0.0516,pos,0.9947,pos
1337,0.0,neg,0.9297,pos
1338,0.0,neg,0.8909,pos
1339,0.0,neg,0.9633,pos
1340,0.1531,pos,-0.1531,neg
1341,0.4019,pos,0.0,neg
1342,0.0,neg,0.0,neg
1343,-0.34,neg,-0.9701,neg
1344,-0.659,neg,-0.9974,neg
1345,0.0,neg,0.34,pos
1346,-0.4404,neg,0.9981,pos
1347,0.0,neg,0.7269,pos
1348,0.0,neg,-0.1531,neg
1349,0.4576,pos,0.9491,pos
1350,0.25,pos,0.992,pos
1351,-0.1531,neg,0.128,pos
1352,0.0,neg,-0.9957,neg
1353,0.0,neg,-0.9663,neg
1354,-0.0258,neg,0.9973,pos
1355,-0.8176,neg,0.7895,pos
1356,0.0,neg,0.9865,pos
1357,-0.34,neg,0.9979,pos
1358,-0.6908,neg,-0.5006,neg
1359,0.6674,pos,0.9403,pos
1360,-0.5106,neg,0.9612,pos
1361,0.0,neg,0.9932,pos
1362,0.5859,pos,0.9977,pos
1363,0.0,neg,-0.9719,neg
1364,0.0,neg,-0.5511,neg
1365,-0.1779,neg,0.9286,pos
1366,-0.8126,neg,-0.8712,neg
1367,0.1531,pos,-0.9977,neg
1368,-0.4939,neg,-0.9587,neg
1369,0.0,neg,0.854,pos
1370,0.0,neg,0.9344,pos
1371,-0.8176,neg,-0.9858,neg
1372,-0.8402,neg,-0.9986,neg
1373,0.0,neg,0.836,pos
1374,0.8008,pos,0.471,pos
1375,0.6239,pos,-0.3041,neg
1376,0.0,neg,-0.3612,neg
1377,-0.34,neg,0.0,neg
1378,0.807,pos,-0.8834,neg
1379,-0.8126,neg,-0.9904,neg
1380,0.0,neg,0.9527,pos
1381,0.0772,pos,-0.8898,neg
1382,0.5423,pos,0.9259,pos
1383,0.802,pos,0.9877,pos
1384,0.2023,pos,0.9769,pos
1385,0.0,neg,0.9876,pos
1386,0.0,neg,0.886,pos
1387,0.0,neg,0.9986,pos
1388,0.3818,pos,-0.9902,neg
1389,-0.4404,neg,-0.8945,neg
1390,-0.0772,neg,-0.3818,neg
1391,-0.5994,neg,-0.9757,neg
1392,0.296,pos,0.6141,pos
1393,-0.69,neg,0.994,pos
1394,0.6369,pos,1.0,pos
1395,-0.1531,neg,-0.983,neg
1396,-0.5106,neg,-0.9937,neg
1397,0.34,pos,0.9888,pos
1398,0.2263,pos,-0.9972,neg
1399,0.4404,pos,-0.9698,neg
1400,-0.8555,neg,-0.9977,neg
1401,-0.34,neg,0.918,pos
1402,0.0,neg,0.9576,pos
1403,-0.6908,neg,-0.9633,neg
1404,-0.4019,neg,-0.9887,neg
1405,0.2732,pos,0.7607,pos
1406,0.4404,pos,0.9802,pos
1407,0.1007,pos,0.929,pos
1408,0.3182,pos,0.9332,pos
1409,0.5267,pos,0.999,pos
1410,0.1531,pos,0.802,pos
1411,0.4939,pos,0.9977,pos
1412,-0.2732,neg,-0.9698,neg
1413,-0.3182,neg,-0.9879,neg
1414,-0.5574,neg,-0.8012,neg
1415,0.0,neg,0.9988,pos
1416,-0.128,neg,-0.9994,neg
1417,-0.5574,neg,-0.9435,neg
1418,0.0772,pos,-0.9264,neg
1419,-0.296,neg,-0.995,neg
1420,-0.6908,neg,-0.9337,neg
1421,-0.0572,neg,0.9118,pos
1422,-0.3182,neg,-0.3832,neg
1423,0.3612,pos,-0.9414,neg
1424,0.3802,pos,0.5106,pos
1425,0.0,neg,0.9061,pos
1426,0.0,neg,0.9763,pos
1427,0.6705,pos,0.9127,pos
1428,0.0,neg,0.9559,pos
1429,0.0,neg,-0.9538,neg
1430,0.0,neg,-0.8126,neg
1431,0.0,neg,-0.7506,neg
1432,0.6597,pos,0.996,pos
1433,0.1134,pos,-0.8888,neg
1434,-0.6249,neg,-0.9583,neg
1435,0.4019,pos,0.9865,pos
1436,-0.5719,neg,0.025,pos
1437,0.0,neg,-0.9859,neg
1438,-0.7003,neg,0.9237,pos
1439,-0.5574,neg,0.8435,pos
1440,-0.4019,neg,-0.9972,neg
1441,-0.5994,neg,-0.9993,neg
1442,-0.4019,neg,-0.5707,neg
1443,0.0,neg,0.9854,pos
1444,-0.1027,neg,0.9789,pos
1445,0.0,neg,0.9327,pos
1446,0.0,neg,-0.9494,neg
1447,0.0,neg,0.5729,pos
1448,0.0,neg,-0.2144,neg
1449,0.0,neg,0.9178,pos
1450,0.3818,pos,0.9663,pos
1451,-0.34,neg,-0.9823,neg
1452,0.128,pos,0.9217,pos
1453,0.5574,pos,0.0,neg
1454,0.34,pos,-0.93,neg
1455,-0.296,neg,-0.3484,neg
1456,0.0,neg,-0.9797,neg
1457,-0.8126,neg,-0.9986,neg
1458,-0.7579,neg,-0.4118,neg
1459,-0.69,neg,-0.9918,neg
1460,-0.8926,neg,-0.9997,neg
1461,-0.1779,neg,-0.9925,neg
1462,0.4588,pos,0.9869,pos
1463,-0.8074,neg,-0.9936,neg
1464,-0.7845,neg,-0.886,neg
1465,-0.1531,neg,0.9983,pos
1466,0.0,neg,-0.1154,neg
1467,-0.7964,neg,-0.7398,neg
1468,-0.3182,neg,-0.9989,neg
1469,-0.5106,neg,-0.9982,neg
1470,0.128,pos,0.7845,pos
1471,-0.4939,neg,0.9987,pos
1472,0.0,neg,0.9879,pos
1473,0.0,neg,0.7524,pos
1474,-0.3182,neg,-0.996,neg
1475,0.0,neg,0.8297,pos
1476,0.5719,pos,-0.3818,neg
1477,0.4939,pos,-0.92,neg
1478,0.5994,pos,0.9758,pos
1479,0.0516,pos,-0.9956,neg
1480,0.0,neg,0.9796,pos
1481,-0.1779,neg,0.9993,pos
1482,0.5267,pos,0.9694,pos
1483,-0.6486,neg,-0.9965,neg
1484,-0.4019,neg,-0.8031,neg
1485,-0.4767,neg,-0.8957,neg
1486,0.0,neg,-0.9979,neg
1487,-0.6249,neg,-0.9964,neg
1488,-0.6908,neg,0.9795,pos
1489,0.0,neg,-0.8337,neg
1490,-0.5267,neg,-0.5487,neg
1491,-0.2023,neg,0.9919,pos
1492,0.6114,pos,-0.8519,neg
1493,-0.807,neg,0.9956,pos
1494,-0.8625,neg,0.9953,pos
1495,-0.7579,neg,0.7223,pos
1496,-0.6597,neg,-0.9838,neg
1497,-0.6597,neg,-0.7717,neg
1498,-0.6478,neg,-0.9127,neg
1499,-0.0772,neg,0.7506,pos
1500,0.8807,pos,-0.9961,neg
1501,0.0,neg,0.2732,pos
1503,0.0,neg,0.7662,pos
1504,0.4588,pos,0.9943,pos
1505,0.2023,pos,0.967,pos
1506,0.0,neg,0.9671,pos
